100,10100,8,10068.26733
20,100,14,168.78
40,100,14,121.9333333
60,100,14,109.8
80,100,14,106.15
100,100,14,103
20,600,14,1170.723333
40,600,14,290.8533333
60,600,14,167.11
80,600,14,151.4375
100,600,14,129.3333333
20,1100,14,2351.823636
40,1100,14,1129.464286
60,1100,14,637.0526316
80,1100,14,195.4285714
100,1100,14,178.1181818
20,1600,14,3610.94125
40,1600,14,1845.6725
60,1600,14,1216.107407
80,1600,14,762.19
100,1600,14,415.75625
20,2100,14,4719.318095
40,2100,14,2724.524528
60,2100,14,1766.968571
80,2100,14,1363.092593
100,2100,14,934.0809524
20,2600,14,5872.823846
40,2600,14,3483.12
60,2600,14,2482.295455
80,2600,14,1849.560606
100,2600,14,1399.473077
20,3100,14,7100.305806
40,3100,14,4369.857692
60,3100,14,3101.838462
80,3100,14,2424.44359
100,3100,14,1880.370968
20,3600,14,5573.018889
40,3600,14,3354.208889
60,3600,14,2569.711667
80,3600,14,2082.413333
100,3600,14,1675.786111
20,4100,14,6385.280488
40,4100,14,5281.387379
60,4100,14,3031.830435
80,4100,14,2421.311538
100,4100,14,2033.634146
20,4600,14,7265.814348
40,4600,14,4495.638261
60,4600,14,3497.394805
80,4600,14,2844.439655
100,4600,14,2361.1
20,5100,14,8293.882353
40,5100,14,5097.302344
60,5100,14,3991.942353
80,5100,14,3274.39375
100,5100,14,2790.111765
20,5600,14,9486.336429
40,5600,14,5770.120714
60,5600,14,4456.064894
80,5600,14,3706.038571
100,5600,14,3153.483929
20,6100,14,10757.96361
40,6100,14,6450.684314
60,6100,14,4954.314706
80,6100,14,4194.22987
100,6100,14,3549.452459
20,6600,14,12192.01848
40,6600,14,7178.390303
60,6600,14,5509.213636
80,6600,14,4666.939759
100,6600,14,4019.093939
20,7100,14,14318.84141
40,7100,14,7968.701685
60,7100,14,6237.393277
80,7100,14,5199.81236
100,7100,14,4494.416901
20,7600,14,16180.35579
40,7600,14,8773.486316
60,7600,14,6763.600787
80,7600,14,5675.270526
100,7600,14,4961.180263
20,8100,14,17697.27975
40,8100,14,9753.74532
60,8100,14,7417.344444
80,8100,14,6260.05098
100,8100,14,5519.859259
20,8600,14,13417.81326
40,8600,14,8408.76186
60,8600,14,6636.449306
80,8600,14,5676.930556
100,8600,14,5069.4
20,9100,14,13913.98286
40,9100,14,8102.843421
60,9100,14,6860.017105
80,9100,14,6210.35614
100,9100,14,5513.828571
20,9600,14,15635.51396
40,9600,14,9866.492917
60,9600,14,7938.10875
80,9600,14,6775.249167
100,9600,14,5967.885417
20,10100,14,17920.71802
40,10100,14,9983.278261
60,10100,14,8454.240828
80,10100,14,7364.015748
100,10100,14,6573.877228
20,100,20,134.8
40,100,20,103.4
60,100,20,98.55
80,100,20,103.55
100,100,20,98.2
20,600,20,644.5033333
40,600,20,166.0733333
60,600,20,137.66
80,600,20,124.25
100,600,20,110.1833333
20,1100,20,1552.625455
40,1100,20,724.9571429
60,1100,20,281.5736842
80,1100,20,156.6428571
100,1100,20,134.6909091
20,1600,20,2367.8025
40,1600,20,1202.1825
60,1600,20,762.7333333
80,1600,20,361.33
100,1600,20,164.63125
20,2100,20,3167.66
40,2100,20,1780.064151
60,2100,20,1124.468571
80,2100,20,840.862963
100,2100,20,474.8619048
20,2600,20,4014.699231
40,2600,20,2254.278462
60,2600,20,1612.195455
80,2600,20,1193.887879
100,2600,20,881.5769231
20,3100,20,4816.643226
40,3100,20,2853.755128
60,3100,20,2041.432692
80,3100,20,1597.648718
100,3100,20,1209.780645
20,3600,20,5684.84
40,3600,20,3384.048889
60,3600,20,2504.128333
80,3600,20,1911.484444
100,3600,20,1474.166667
20,4100,20,10479.26537
40,4100,20,6522.593204
60,4100,20,4716.246377
80,4100,20,3695.944231
100,4100,20,2966.304878
20,4600,20,6444.016957
40,4600,20,3937.791304
60,4600,20,3038.436364
80,4600,20,2452.115517
100,4600,20,2028.241304
20,5100,20,7235.224314
40,5100,20,4614.777344
60,5100,20,3471.116471
80,5100,20,2877.55625
100,5100,20,2416.341176
20,5600,20,8276.501786
40,5600,20,5096.123571
60,5600,20,3958.884043
80,5600,20,3246.925714
100,5600,20,2738.751786
20,6100,20,9244.025902
40,6100,20,5616.507843
60,6100,20,4368.569608
80,6100,20,3635.78961
100,6100,20,3083.881967
20,6600,20,10071.47636
40,6600,20,6147.953333
60,6600,20,4805.181818
80,6600,20,3922.512048
100,6600,20,3361.277273
20,7100,20,11684.96225
40,7100,20,6772.946629
60,7100,20,5288.931933
80,7100,20,4362.064045
100,7100,20,3739.816901
20,7600,20,13885.36132
40,7600,20,7421.511579
60,7600,20,5711.708661
80,7600,20,4826.571579
100,7600,20,4131.175
20,8100,20,16962.25506
40,8100,20,8168.547291
60,8100,20,6284.714815
80,8100,20,5324.512745
100,8100,20,4546.574074
20,8600,20,16773.12744
40,8600,20,8800.536744
60,8600,20,6751.229167
80,8600,20,5681.519444
100,8600,20,4949.556977
20,9100,20,16139.46374
40,9100,20,8546.041228
60,9100,20,6440.720395
